Timestamp,Longitude,Latitude,Operatorname,NetworkTech,Level,Speed,Altitude,Scenario,Mobility
2026.01.30_17.33.23,86.871325,23.719875,405840,4G,-94,23,61,bike,vehicular
2026.01.30_17.33.23,86.871263,23.71989,405840,4G,-94,22,62,bike,vehicular
2026.01.30_17.33.24,86.871263,23.71989,405840,4G,-94,22,62,bike,vehicular
2026.01.30_17.33.24,86.871205,23.719908,405840,4G,-94,22,63,bike,vehicular
2026.01.30_17.33.25,86.871205,23.719908,405840,4G,-94,22,63,bike,vehicular
2026.01.30_17.33.25,86.871143,23.719923,405840,4G,-94,23,63,bike,vehicular
2026.01.30_17.33.26,86.871143,23.719923,405840,4G,-94,23,63,bike,vehicular
2026.01.30_17.33.26,86.871081,23.719941,405840,4G,-94,23,64,bike,vehicular
2026.01.30_17.33.27,86.871081,23.719941,405840,4G,-94,23,64,bike,vehicular
2026.01.30_17.33.27,86.87102,23.71996,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.28,86.87102,23.71996,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.28,86.870956,23.719978,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.29,86.870956,23.719978,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.29,86.870891,23.719995,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.30,86.870891,23.719995,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.30,86.870828,23.720014,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.31,86.870828,23.720014,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.31,86.870764,23.720033,405840,4G,-94,24,63,bike,vehicular
2026.01.30_17.33.32,86.870764,23.720033,405840,4G,-97,24,63,bike,vehicular
2026.01.30_17.33.32,86.870701,23.720058,405840,4G,-97,25,63,bike,vehicular
2026.01.30_17.33.33,86.870701,23.720058,405840,4G,-97,25,63,bike,vehicular
2026.01.30_17.33.33,86.87064,23.720083,405840,4G,-97,24,63,bike,vehicular
2026.01.30_17.33.34,86.87064,23.720083,405840,4G,-95,24,63,bike,vehicular
2026.01.30_17.33.34,86.87058,23.720106,405840,4G,-95,25,62,bike,vehicular
2026.01.30_17.33.35,86.87058,23.720106,405840,4G,-95,25,62,bike,vehicular
2026.01.30_17.33.35,86.870516,23.720128,405840,4G,-95,25,63,bike,vehicular
2026.01.30_17.33.36,86.870516,23.720128,405840,4G,-95,25,63,bike,vehicular
2026.01.30_17.33.36,86.870456,23.720148,405840,4G,-95,23,65,bike,vehicular
2026.01.30_17.33.37,86.870456,23.720148,405840,4G,-95,23,65,bike,vehicular
2026.01.30_17.33.37,86.870396,23.720173,405840,4G,-95,25,66,bike,vehicular
2026.01.30_17.33.38,86.870396,23.720173,405840,4G,-95,25,66,bike,vehicular
2026.01.30_17.33.38,86.870336,23.720194,405840,4G,-95,22,66,bike,vehicular
2026.01.30_17.34.17,86.870336,23.720194,405840,4G,-103,0,66,bike,vehicular
2026.01.30_17.34.18,86.870336,23.720194,405840,4G,-44,0,66,bike,vehicular
2026.01.30_17.34.19,86.870336,23.720194,405840,4G,-44,0,66,bike,vehicular
2026.01.30_17.34.21,86.870336,23.720194,405840,4G,-44,0,66,bike,vehicular
2026.01.30_17.34.21,86.86856,23.720895,405840,4G,-44,10,66,bike,vehicular
2026.01.30_17.34.22,86.86856,23.720895,405840,4G,-44,10,66,bike,vehicular
2026.01.30_17.34.22,86.868503,23.72089,405840,4G,-44,17,66,bike,vehicular
2026.01.30_17.34.22,86.868503,23.72089,405840,4G,-44,17,66,bike,vehicular
2026.01.30_17.34.23,86.86844,23.720881,405840,4G,-44,19,66,bike,vehicular
2026.01.30_17.34.24,86.86844,23.720881,405840,4G,-44,19,66,bike,vehicular
2026.01.30_17.34.24,86.868386,23.720895,405840,4G,-44,20,67,bike,vehicular
2026.01.30_17.34.25,86.868386,23.720895,405840,4G,-44,20,67,bike,vehicular
2026.01.30_17.34.25,86.86833,23.720903,405840,4G,-44,19,68,bike,vehicular
2026.01.30_17.34.26,86.86833,23.720903,405840,4G,-44,19,68,bike,vehicular
2026.01.30_17.34.26,86.868265,23.720916,405840,4G,-44,17,69,bike,vehicular
2026.01.30_17.34.27,86.868265,23.720916,405840,4G,-44,17,69,bike,vehicular
2026.01.30_17.34.28,86.868265,23.720916,405840,4G,-107,17,69,bike,vehicular
2026.01.30_17.34.28,86.868173,23.720946,405840,4G,-107,18,70,bike,vehicular
2026.01.30_17.34.29,86.868173,23.720946,405840,4G,-107,18,70,bike,vehicular
2026.01.30_17.34.30,86.868173,23.720946,405840,4G,-107,18,70,bike,vehicular
2026.01.30_17.34.30,86.868083,23.720978,405840,4G,-107,17,70,bike,vehicular
2026.01.30_17.34.31,86.868083,23.720978,405840,4G,-107,17,70,bike,vehicular
2026.01.30_17.34.32,86.868083,23.720978,405840,4G,-107,17,70,bike,vehicular
2026.01.30_17.34.32,86.86799,23.721,405840,4G,-107,17,71,bike,vehicular
2026.01.30_17.34.33,86.86799,23.721,405840,4G,-107,17,71,bike,vehicular
2026.01.30_17.34.33,86.867941,23.721011,405840,4G,-107,17,70,bike,vehicular
2026.01.30_17.34.34,86.867941,23.721011,405840,4G,-107,17,70,bike,vehicular
2026.01.30_17.34.34,86.867891,23.721021,405840,4G,-107,18,70,bike,vehicular
2026.01.30_17.34.35,86.867891,23.721021,405840,4G,-107,18,70,bike,vehicular
2026.01.30_17.34.35,86.867833,23.721026,405840,4G,-107,17,71,bike,vehicular
2026.01.30_17.34.36,86.867833,23.721026,405840,4G,-107,17,71,bike,vehicular
2026.01.30_17.34.36,86.867776,23.721023,405840,4G,-107,16,70,bike,vehicular
2026.01.30_17.34.37,86.867776,23.721023,405840,4G,-107,16,70,bike,vehicular
2026.01.30_17.34.38,86.867776,23.721023,405840,4G,-105,16,70,bike,vehicular
2026.01.30_17.34.38,86.867686,23.721049,405840,4G,-105,16,70,bike,vehicular
2026.01.30_17.34.39,86.867686,23.721049,405840,4G,-105,16,70,bike,vehicular
2026.01.30_17.34.40,86.867686,23.721049,405840,4G,-105,16,70,bike,vehicular
2026.01.30_17.34.40,86.8676,23.721073,405840,4G,-105,17,69,bike,vehicular
2026.01.30_17.34.41,86.8676,23.721073,405840,4G,-105,17,69,bike,vehicular
2026.01.30_17.34.42,86.8676,23.721073,405840,4G,-105,17,69,bike,vehicular
2026.01.30_17.34.42,86.867508,23.721098,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.43,86.867508,23.721098,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.44,86.867508,23.721098,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.44,86.867408,23.721118,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.45,86.867408,23.721118,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.45,86.867351,23.721128,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.46,86.867351,23.721128,405840,4G,-105,17,68,bike,vehicular
2026.01.30_17.34.46,86.867293,23.721136,405840,4G,-105,17,69,bike,vehicular
2026.01.30_17.34.47,86.867293,23.721136,405840,4G,-105,17,69,bike,vehicular
2026.01.30_17.34.47,86.867236,23.721151,405840,4G,-105,18,68,bike,vehicular
2026.01.30_17.34.48,86.867236,23.721151,405840,4G,-106,18,68,bike,vehicular
2026.01.30_17.34.48,86.86718,23.721169,405840,4G,-106,19,68,bike,vehicular
2026.01.30_17.34.49,86.86718,23.721169,405840,4G,-106,19,68,bike,vehicular
2026.01.30_17.34.49,86.867121,23.721183,405840,4G,-106,19,67,bike,vehicular
2026.01.30_17.34.50,86.867121,23.721183,405840,4G,-106,19,67,bike,vehicular
2026.01.30_17.34.50,86.867065,23.7212,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.51,86.867065,23.7212,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.51,86.86701,23.721228,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.52,86.86701,23.721228,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.52,86.866958,23.721253,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.53,86.866958,23.721253,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.53,86.866906,23.721271,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.54,86.866906,23.721271,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.55,86.866906,23.721271,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.55,86.866811,23.72129,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.56,86.866811,23.72129,405840,4G,-106,20,67,bike,vehicular
2026.01.30_17.34.56,86.866765,23.72131,405840,4G,-106,20,68,bike,vehicular
2026.01.30_17.34.57,86.866765,23.72131,405840,4G,-106,20,68,bike,vehicular
2026.01.30_17.34.57,86.866711,23.721328,405840,4G,-106,20,69,bike,vehicular
2026.01.30_17.34.58,86.866711,23.721328,405840,4G,-99,20,69,bike,vehicular
2026.01.30_17.34.58,86.866661,23.721346,405840,4G,-99,20,69,bike,vehicular
2026.01.30_17.34.59,86.866661,23.721346,405840,4G,-99,20,69,bike,vehicular
2026.01.30_17.34.59,86.866615,23.721363,405840,4G,-99,19,70,bike,vehicular
2026.01.30_17.35.00,86.866615,23.721363,405840,4G,-99,19,70,bike,vehicular
2026.01.30_17.35.01,86.866615,23.721363,405840,4G,-99,19,70,bike,vehicular
2026.01.30_17.35.01,86.866528,23.721396,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.02,86.866528,23.721396,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.03,86.866441,23.721426,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.03,86.866441,23.721426,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.04,86.866395,23.721446,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.04,86.866395,23.721446,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.05,86.866395,23.721446,405840,4G,-99,18,69,bike,vehicular
2026.01.30_17.35.06,86.866308,23.721494,405840,4G,-99,18,68,bike,vehicular
2026.01.30_17.35.06,86.866308,23.721494,405840,4G,-99,18,68,bike,vehicular
2026.01.30_17.35.07,86.866261,23.721511,405840,4G,-99,18,67,bike,vehicular
2026.01.30_17.35.07,86.866261,23.721511,405840,4G,-99,18,67,bike,vehicular
2026.01.30_17.35.08,86.866206,23.721521,405840,4G,-99,18,66,bike,vehicular
2026.01.30_17.35.08,86.866206,23.721521,405840,4G,-97,18,66,bike,vehicular
2026.01.30_17.35.09,86.866155,23.721528,405840,4G,-97,18,66,bike,vehicular
2026.01.30_17.35.09,86.866155,23.721528,405840,4G,-97,18,66,bike,vehicular
2026.01.30_17.35.10,86.866106,23.721538,405840,4G,-97,18,65,bike,vehicular
2026.01.30_17.35.10,86.866106,23.721538,405840,4G,-97,18,65,bike,vehicular
2026.01.30_17.35.11,86.866106,23.721538,405840,4G,-97,18,65,bike,vehicular
2026.01.30_17.35.12,86.866019,23.721573,405840,4G,-97,18,64,bike,vehicular
2026.01.30_17.35.12,86.866019,23.721573,405840,4G,-97,18,64,bike,vehicular
2026.01.30_17.35.13,86.866019,23.721573,405840,4G,-97,18,64,bike,vehicular
2026.01.30_17.35.14,86.865936,23.721601,405840,4G,-97,18,65,bike,vehicular
2026.01.30_17.35.14,86.865936,23.721601,405840,4G,-97,18,65,bike,vehicular
2026.01.30_17.35.15,86.865936,23.721601,405840,4G,-97,18,65,bike,vehicular
2026.01.30_17.35.16,86.865851,23.721626,405840,4G,-97,17,66,bike,vehicular
2026.01.30_17.35.16,86.865851,23.721626,405840,4G,-97,17,66,bike,vehicular
2026.01.30_17.35.17,86.865851,23.721626,405840,4G,-97,17,66,bike,vehicular
2026.01.30_17.35.18,86.865759,23.721651,405840,4G,-97,17,67,bike,vehicular
2026.01.30_17.35.18,86.865759,23.721651,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.19,86.865711,23.721673,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.19,86.865711,23.721673,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.20,86.865661,23.721693,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.20,86.865661,23.721693,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.21,86.865613,23.721709,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.21,86.865613,23.721709,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.22,86.865563,23.721726,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.22,86.865563,23.721726,405840,4G,-91,17,67,bike,vehicular
2026.01.30_17.35.23,86.865511,23.721741,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.23,86.865511,23.721741,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.24,86.865511,23.721741,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.25,86.865421,23.72178,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.25,86.865421,23.72178,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.26,86.865373,23.721794,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.26,86.865373,23.721794,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.27,86.865373,23.721794,405840,4G,-91,18,67,bike,vehicular
2026.01.30_17.35.28,86.865276,23.721816,405840,4G,-91,18,69,bike,vehicular
2026.01.30_17.35.28,86.865276,23.721816,405840,4G,-102,18,69,bike,vehicular
2026.01.30_17.35.29,86.865221,23.721828,405840,4G,-102,18,69,bike,vehicular
2026.01.30_17.35.29,86.865221,23.721828,405840,4G,-102,18,69,bike,vehicular
2026.01.30_17.35.30,86.865221,23.721828,405840,4G,-102,18,69,bike,vehicular
2026.01.30_17.35.31,86.865128,23.721846,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.31,86.865128,23.721846,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.32,86.865128,23.721846,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.33,86.86504,23.721876,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.33,86.86504,23.721876,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.34,86.86499,23.721886,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.34,86.86499,23.721886,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.35,86.864943,23.721905,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.35,86.864943,23.721905,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.36,86.864943,23.721905,405840,4G,-102,18,70,bike,vehicular
2026.01.30_17.35.37,86.864865,23.721943,405840,4G,-102,17,70,bike,vehicular
2026.01.30_17.35.37,86.864865,23.721943,405840,4G,-102,17,70,bike,vehicular
2026.01.30_17.35.38,86.864865,23.721943,405840,4G,-89,17,70,bike,vehicular
2026.01.30_17.35.39,86.864813,23.721963,405840,4G,-89,15,71,bike,vehicular
2026.01.30_17.35.39,86.864813,23.721963,405840,4G,-89,15,71,bike,vehicular
2026.01.30_17.35.40,86.864813,23.721963,405840,4G,-89,15,71,bike,vehicular
2026.01.30_17.35.41,86.864813,23.721963,405840,4G,-89,15,71,bike,vehicular
2026.01.30_17.35.42,86.864733,23.721968,405840,4G,-89,13,73,bike,vehicular
2026.01.30_17.35.42,86.864733,23.721968,405840,4G,-89,13,73,bike,vehicular
2026.01.30_17.35.43,86.864733,23.721968,405840,4G,-89,13,73,bike,vehicular
2026.01.30_17.35.44,86.864673,23.721988,405840,4G,-89,12,73,bike,vehicular
2026.01.30_17.35.44,86.864673,23.721988,405840,4G,-89,12,73,bike,vehicular
2026.01.30_17.35.45,86.864673,23.721988,405840,4G,-89,12,73,bike,vehicular
2026.01.30_17.35.46,86.8646,23.722018,405840,4G,-89,11,72,bike,vehicular
2026.01.30_17.35.46,86.8646,23.722018,405840,4G,-89,11,72,bike,vehicular
2026.01.30_17.35.47,86.8646,23.722018,405840,4G,-89,11,72,bike,vehicular
2026.01.30_17.35.48,86.864521,23.722043,405840,4G,-89,12,72,bike,vehicular
2026.01.30_17.35.48,86.864521,23.722043,405840,4G,-95,12,72,bike,vehicular
2026.01.30_17.35.49,86.864521,23.722043,405840,4G,-95,12,72,bike,vehicular
2026.01.30_17.35.50,86.864428,23.722061,405840,4G,-95,14,71,bike,vehicular
2026.01.30_17.35.50,86.864428,23.722061,405840,4G,-95,14,71,bike,vehicular
2026.01.30_17.35.51,86.864428,23.722061,405840,4G,-95,14,71,bike,vehicular
2026.01.30_17.35.52,86.864344,23.722088,405840,4G,-95,15,71,bike,vehicular
2026.01.30_17.35.52,86.864344,23.722088,405840,4G,-95,15,71,bike,vehicular
2026.01.30_17.35.53,86.864344,23.722088,405840,4G,-95,15,71,bike,vehicular
2026.01.30_17.35.54,86.86426,23.722116,405840,4G,-95,16,71,bike,vehicular
2026.01.30_17.35.54,86.86426,23.722116,405840,4G,-95,16,71,bike,vehicular
2026.01.30_17.35.55,86.86426,23.722116,405840,4G,-95,16,71,bike,vehicular
2026.01.30_17.35.56,86.864184,23.72214,405840,4G,-95,16,72,bike,vehicular
2026.01.30_17.35.56,86.864184,23.72214,405840,4G,-95,16,72,bike,vehicular
2026.01.30_17.35.57,86.864184,23.72214,405840,4G,-95,16,72,bike,vehicular
2026.01.30_17.35.58,86.864126,23.72216,405840,4G,-95,15,72,bike,vehicular
2026.01.30_17.35.58,86.864126,23.72216,405840,4G,-93,15,72,bike,vehicular
2026.01.30_17.35.59,86.864126,23.72216,405840,4G,-93,15,72,bike,vehicular
2026.01.30_17.36.00,86.864126,23.72216,405840,4G,-93,15,72,bike,vehicular
2026.01.30_17.36.01,86.864065,23.72218,405840,4G,-93,12,73,bike,vehicular
2026.01.30_17.36.01,86.864065,23.72218,405840,4G,-93,12,73,bike,vehicular
2026.01.30_17.36.02,86.864065,23.72218,405840,4G,-93,12,73,bike,vehicular
2026.01.30_17.36.03,86.863995,23.722201,405840,4G,-93,12,73,bike,vehicular
2026.01.30_17.36.03,86.863995,23.722201,405840,4G,-93,12,73,bike,vehicular
2026.01.30_17.36.04,86.863995,23.722201,405840,4G,-93,12,73,bike,vehicular
2026.01.30_17.36.05,86.863918,23.722238,405840,4G,-93,11,72,bike,vehicular
2026.01.30_17.36.05,86.863918,23.722238,405840,4G,-93,11,72,bike,vehicular
2026.01.30_17.36.06,86.863918,23.722238,405840,4G,-93,11,72,bike,vehicular
2026.01.30_17.36.07,86.863833,23.722265,405840,4G,-93,12,72,bike,vehicular
2026.01.30_17.36.07,86.863833,23.722265,405840,4G,-93,12,72,bike,vehicular
2026.01.30_17.36.08,86.863786,23.722283,405840,4G,-93,13,72,bike,vehicular
2026.01.30_17.36.09,86.863786,23.722283,405840,4G,-105,13,72,bike,vehicular
2026.01.30_17.36.10,86.863786,23.722283,405840,4G,-104,13,72,bike,vehicular
2026.01.30_17.36.11,86.863786,23.722283,405840,4G,-103,13,72,bike,vehicular
2026.01.30_17.36.12,86.863786,23.722283,405840,4G,-103,13,72,bike,vehicular
2026.01.30_17.36.13,86.86369,23.72228,405840,4G,-103,10,72,bike,vehicular
2026.01.30_17.36.13,86.86369,23.72228,405840,4G,-103,10,72,bike,vehicular
2026.01.30_17.36.14,86.86361,23.722311,405840,4G,-103,14,72,bike,vehicular
2026.01.30_17.36.14,86.86361,23.722311,405840,4G,-103,14,72,bike,vehicular
2026.01.30_17.36.15,86.863531,23.722333,405840,4G,-103,17,72,bike,vehicular
2026.01.30_17.36.15,86.863531,23.722333,405840,4G,-103,17,72,bike,vehicular
2026.01.30_17.36.16,86.86346,23.722355,405840,4G,-103,18,72,bike,vehicular
2026.01.30_17.36.16,86.86346,23.722355,405840,4G,-103,18,72,bike,vehicular
2026.01.30_17.36.17,86.863391,23.722376,405840,4G,-103,18,72,bike,vehicular
2026.01.30_17.36.17,86.863391,23.722376,405840,4G,-103,18,72,bike,vehicular
2026.01.30_17.36.18,86.863328,23.722391,405840,4G,-103,18,72,bike,vehicular
2026.01.30_17.36.18,86.863328,23.722391,405840,4G,-103,18,72,bike,vehicular
2026.01.30_17.36.19,86.86326,23.722405,405840,4G,-103,16,73,bike,vehicular
2026.01.30_17.36.19,86.86326,23.722405,405840,4G,-103,16,73,bike,vehicular
2026.01.30_17.36.20,86.86326,23.722405,405840,4G,-103,16,73,bike,vehicular
2026.01.30_17.36.21,86.863168,23.722423,405840,4G,-103,16,69,bike,vehicular
2026.01.30_17.36.21,86.863168,23.722423,405840,4G,-102,16,69,bike,vehicular
2026.01.30_17.36.23,86.863168,23.722423,405840,4G,-102,16,69,bike,vehicular
2026.01.30_17.36.23,86.863084,23.722448,405840,4G,-102,14,69,bike,vehicular
2026.01.30_17.36.24,86.863084,23.722448,405840,4G,-102,14,69,bike,vehicular
2026.01.30_17.36.25,86.863084,23.722448,405840,4G,-102,14,69,bike,vehicular
2026.01.30_17.36.25,86.863018,23.722466,405840,4G,-102,10,70,bike,vehicular
2026.01.30_17.36.26,86.863018,23.722466,405840,4G,-102,10,70,bike,vehicular
2026.01.30_17.36.27,86.863018,23.722466,405840,4G,-98,10,70,bike,vehicular
2026.01.30_17.36.27,86.862964,23.72248,405840,4G,-98,9,71,bike,vehicular
2026.01.30_17.36.28,86.862964,23.72248,405840,4G,-102,9,71,bike,vehicular
2026.01.30_17.36.29,86.862964,23.72248,405840,4G,-102,9,71,bike,vehicular
2026.01.30_17.36.29,86.862918,23.722495,405840,4G,-102,11,72,bike,vehicular
2026.01.30_17.36.30,86.862918,23.722495,405840,4G,-102,11,72,bike,vehicular
2026.01.30_17.36.31,86.862918,23.722495,405840,4G,-102,11,72,bike,vehicular
2026.01.30_17.36.31,86.862855,23.722513,405840,4G,-102,10,72,bike,vehicular
2026.01.30_17.36.32,86.862855,23.722513,405840,4G,-102,10,72,bike,vehicular
2026.01.30_17.36.33,86.862855,23.722513,405840,4G,-103,10,72,bike,vehicular
2026.01.30_17.36.33,86.862816,23.722546,405840,4G,-103,9,72,bike,vehicular
2026.01.30_17.36.34,86.862816,23.722546,405840,4G,-105,9,72,bike,vehicular
2026.01.30_17.36.35,86.862816,23.722546,405840,4G,-102,9,72,bike,vehicular
2026.01.30_17.36.36,86.862816,23.722546,405840,4G,-105,9,72,bike,vehicular
2026.01.30_17.36.36,86.862839,23.722598,405840,4G,-105,7,72,bike,vehicular
2026.01.30_17.36.37,86.862839,23.722598,405840,4G,-104,7,72,bike,vehicular
2026.01.30_17.36.38,86.862839,23.722598,405840,4G,-104,7,72,bike,vehicular
2026.01.30_17.36.38,86.862901,23.722596,405840,4G,-104,8,72,bike,vehicular
2026.01.30_17.36.39,86.862901,23.722596,405840,4G,-104,8,72,bike,vehicular
2026.01.30_17.36.39,86.862951,23.722583,405840,4G,-104,8,72,bike,vehicular
2026.01.30_17.36.40,86.862951,23.722583,405840,4G,-104,8,72,bike,vehicular
2026.01.30_17.36.40,86.863014,23.722559,405840,4G,-104,9,72,bike,vehicular
2026.01.30_17.36.41,86.863014,23.722559,405840,4G,-44,9,72,bike,vehicular
2026.01.30_17.36.41,86.86308,23.722538,405840,4G,-44,11,71,bike,vehicular
2026.01.30_17.36.42,86.86308,23.722538,405840,4G,-105,11,71,bike,vehicular
2026.01.30_17.36.42,86.863141,23.722514,405840,4G,-105,12,71,bike,vehicular
2026.01.30_17.36.43,86.863141,23.722514,405840,4G,-106,12,71,bike,vehicular
2026.01.30_17.36.43,86.863208,23.722505,405840,4G,-106,14,73,bike,vehicular
2026.01.30_17.36.44,86.863208,23.722505,405840,4G,-106,14,73,bike,vehicular
2026.01.30_17.36.44,86.863283,23.722501,405840,4G,-106,16,73,bike,vehicular
2026.01.30_17.36.45,86.863283,23.722501,405840,4G,-103,16,73,bike,vehicular
2026.01.30_17.36.45,86.863336,23.722486,405840,4G,-103,17,73,bike,vehicular
2026.01.30_17.36.46,86.863336,23.722486,405840,4G,-103,17,73,bike,vehicular
2026.01.30_17.36.46,86.863388,23.722469,405840,4G,-103,19,73,bike,vehicular
2026.01.30_17.36.47,86.863388,23.722469,405840,4G,-102,19,73,bike,vehicular
2026.01.30_17.36.47,86.863444,23.722448,405840,4G,-102,20,73,bike,vehicular
2026.01.30_17.36.48,86.863444,23.722448,405840,4G,-102,20,73,bike,vehicular
2026.01.30_17.36.48,86.863501,23.722431,405840,4G,-102,21,73,bike,vehicular
2026.01.30_17.36.49,86.863501,23.722431,405840,4G,-101,21,73,bike,vehicular
2026.01.30_17.36.49,86.863556,23.722415,405840,4G,-101,22,73,bike,vehicular
2026.01.30_17.36.50,86.863556,23.722415,405840,4G,-101,22,73,bike,vehicular
2026.01.30_17.36.50,86.863611,23.722393,405840,4G,-101,22,74,bike,vehicular
2026.01.30_17.36.51,86.863611,23.722393,405840,4G,-101,22,74,bike,vehicular
2026.01.30_17.36.51,86.863661,23.722366,405840,4G,-101,22,73,bike,vehicular
2026.01.30_17.36.52,86.863661,23.722366,405840,4G,-101,22,73,bike,vehicular
2026.01.30_17.36.52,86.863718,23.722343,405840,4G,-101,22,74,bike,vehicular
2026.01.30_17.36.53,86.863718,23.722343,405840,4G,-101,22,74,bike,vehicular
2026.01.30_17.36.53,86.863771,23.72232,405840,4G,-101,21,74,bike,vehicular
2026.01.30_17.36.54,86.863771,23.72232,405840,4G,-101,21,74,bike,vehicular
2026.01.30_17.36.54,86.863824,23.722293,405840,4G,-101,21,75,bike,vehicular
2026.01.30_17.36.55,86.863824,23.722293,405840,4G,-101,21,75,bike,vehicular
2026.01.30_17.36.55,86.863885,23.722273,405840,4G,-101,21,75,bike,vehicular
2026.01.30_17.36.56,86.863885,23.722273,405840,4G,-101,21,75,bike,vehicular
2026.01.30_17.36.56,86.863945,23.72225,405840,4G,-101,21,75,bike,vehicular
2026.01.30_17.36.57,86.863945,23.72225,405840,4G,-101,21,75,bike,vehicular
2026.01.30_17.36.57,86.864,23.722228,405840,4G,-101,21,76,bike,vehicular
2026.01.30_17.36.58,86.864,23.722228,405840,4G,-101,21,76,bike,vehicular
2026.01.30_17.36.58,86.86405,23.72221,405840,4G,-101,21,76,bike,vehicular
2026.01.30_17.36.59,86.86405,23.72221,405840,4G,-99,21,76,bike,vehicular
2026.01.30_17.37.00,86.86405,23.72221,405840,4G,-99,21,76,bike,vehicular
2026.01.30_17.37.00,86.864111,23.722178,405840,4G,-99,19,74,bike,vehicular
2026.01.30_17.37.01,86.864111,23.722178,405840,4G,-99,19,74,bike,vehicular
2026.01.30_17.37.02,86.864111,23.722178,405840,4G,-99,19,74,bike,vehicular
2026.01.30_17.37.03,86.864111,23.722178,405840,4G,-99,19,74,bike,vehicular
2026.01.30_17.37.03,86.86419,23.722154,405840,4G,-99,16,74,bike,vehicular
2026.01.30_17.37.04,86.86419,23.722154,405840,4G,-99,16,74,bike,vehicular
2026.01.30_17.37.05,86.86419,23.722154,405840,4G,-99,16,74,bike,vehicular
2026.01.30_17.37.05,86.864286,23.722125,405840,4G,-99,15,73,bike,vehicular
2026.01.30_17.37.06,86.864341,23.722108,405840,4G,-99,15,73,bike,vehicular
2026.01.30_17.37.06,86.864341,23.722108,405840,4G,-99,15,73,bike,vehicular
2026.01.30_17.37.07,86.864341,23.722108,405840,4G,-99,15,73,bike,vehicular
2026.01.30_17.37.07,86.864398,23.722086,405840,4G,-99,15,72,bike,vehicular
2026.01.30_17.37.08,86.864453,23.72207,405840,4G,-99,16,72,bike,vehicular
2026.01.30_17.37.08,86.864453,23.72207,405840,4G,-99,16,72,bike,vehicular
2026.01.30_17.37.09,86.864506,23.722055,405840,4G,-99,16,72,bike,vehicular
2026.01.30_17.37.09,86.864506,23.722055,405840,4G,-98,16,72,bike,vehicular
